Fecha matricula;Periodo;Tipo de hecho;Genero;Nacionalidad;Fecha nacimiento;"Departamento
";Distrito de residencia;Provincia de residencia;Departamendo de residencia;Modalidad;Metodologia;Facultad;Especialidad;Ciclo Relativo
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;1
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;6
2016;1;REGULARES;MASCULINO;Peru;1987;HUANUCO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;8
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;2
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;10
2016;1;REGULARES;MASCULINO;Peru;1991;CAJAMARCA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1988;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;3
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;BREÑA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;3
2016;1;REGULARES;MASCULINO;Peru;1997;CALLAO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;1
2016;1;REGULARES;MASCULINO;Peru;1967;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;8
2016;1;REGULARES;MASCULINO;Peru;1992;CALLAO;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;1
2016;1;PROMOCION;MASCULINO;Peru;1968;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1957;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;4
2016;1;REGULARES;FEMENINO;Peru;0;;;;;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1965;LIMA;PUEBLO LIBRE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2016;1;REGULARES;FEMENINO;Peru;1965;LIMA;;;;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1956;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;10
2016;1;REGULARES;MASCULINO;Peru;1960;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2016;1;REGULARES;MASCULINO;Peru;0;;;;;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;7
2016;1;REGULARES;MASCULINO;Peru;1973;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;10
2016;1;REGULARES;MASCULINO;Peru;1974;LAMBAYEQUE;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;3
2016;1;REGULARES;MASCULINO;Peru;1980;;;;;Pregrado;Presencial;CIENCIAS;MATEMÁTICA;8
2016;1;REGULARES;MASCULINO;Peru;1972;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;4
2016;1;REGULARES;MASCULINO;Peru;1982;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;3
2016;1;REGULARES;MASCULINO;Peru;1982;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;REGULARES;MASCULINO;Peru;1982;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;10
2016;1;REGULARES;MASCULINO;Peru;1981;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;QUIMICA;3
2016;1;REGULARES;MASCULINO;Peru;1982;LIMA;;;;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;10
2016;1;REGULARES;MASCULINO;Peru;1976;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;4
2016;1;REGULARES;MASCULINO;Peru;1983;JUNIN;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2016;1;REGULARES;MASCULINO;Peru;1978;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;8
2016;1;REGULARES;FEMENINO;Peru;1978;LIMA;CHACLACAYO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;8
2016;1;REGULARES;MASCULINO;Peru;1984;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;7
2016;1;REGULARES;FEMENINO;Peru;1980;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;5
2016;1;PROMOCION;MASCULINO;Peru;1986;LIMA;SAN BORJA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;PROMOCION;MASCULINO;Peru;1984;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1986;ANCASH;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;MASCULINO;Peru;1985;LIMA;;;;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;5
2016;1;PROMOCION;FEMENINO;Peru;1986;LIMA;;;;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;10
2016;1;REGULARES;FEMENINO;Peru;1985;HUANUCO;BREÑA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;6
2016;1;REGULARES;FEMENINO;Peru;1982;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;6
2016;1;REGULARES;MASCULINO;Peru;1986;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;6
2016;1;REGULARES;MASCULINO;Peru;1986;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;FÍSICA;3
2016;1;REGULARES;MASCULINO;Peru;1984;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;2
2016;1;REGULARES;MASCULINO;Peru;1985;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;FEMENINO;Peru;1983;ANCASH;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1983;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;5
2016;1;REGULARES;MASCULINO;Peru;1985;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;4
2016;1;REGULARES;MASCULINO;Peru;1986;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2016;1;REGULARES;MASCULINO;Peru;1986;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;MASCULINO;Peru;1984;ANCASH;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA GEOLÓGICA;4
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;9
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;8
2016;1;REGULARES;MASCULINO;Peru;1990;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;7
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;6
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;9
2016;1;REGULARES;MASCULINO;Peru;1993;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SANTIAGO DE SURCO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;8
2016;1;PROMOCION;FEMENINO;Peru;1994;HUANUCO;LURIN;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;10
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;10
2016;1;REGULARES;MASCULINO;Peru;1993;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;9
2016;1;REGULARES;MASCULINO;Peru;1987;ANCASH;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;8
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;PROMOCION;MASCULINO;Peru;1993;LIMA;MAGDALENA DEL MAR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;8
2016;1;REGULARES;MASCULINO;Peru;1994;AMAZONAS;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;7
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1988;LIMA;;MAYNAS;LORETO;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;7
2016;1;REGULARES;FEMENINO;Peru;1989;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Brasil;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;9
2016;1;PROMOCION;MASCULINO;Peru;1990;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;10
2016;1;REGULARES;FEMENINO;Peru;1992;LIMA;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;10
2016;1;REGULARES;FEMENINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;6
2016;1;REGULARES;MASCULINO;Peru;1986;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;7
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;PROMOCION;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;10
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;3
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;8
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;9
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;10
2016;1;REGULARES;MASCULINO;Peru;1994;ANCASH;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;2
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;7
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;8
2016;1;REGULARES;FEMENINO;Peru;1990;ANCASH;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;9
2016;1;REGULARES;MASCULINO;Peru;1992;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;5
2016;1;REGULARES;FEMENINO;Peru;1992;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;3
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;FEMENINO;Peru;1992;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;5
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1991;PUNO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;3
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;8
2016;1;REGULARES;MASCULINO;Peru;1988;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;4
2016;1;REGULARES;MASCULINO;Peru;1994;HUANUCO;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;6
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;4
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;8
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1994;HUANUCO;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1993;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;PROMOCION;MASCULINO;Peru;1993;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;10
2016;1;REGULARES;FEMENINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1992;TACNA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;8
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;4
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;7
2016;1;REGULARES;MASCULINO;Peru;1991;SAN MARTIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;10
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;MAYNAS;LORETO;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;6
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;5
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;3
2016;1;REGULARES;MASCULINO;Peru;1991;TACNA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;10
2016;1;PROMOCION;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;9
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;7
2016;1;REGULARES;MASCULINO;Peru;1991;CALLAO;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;10
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2016;1;REGULARES;FEMENINO;Peru;1994;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2016;1;REGULARES;MASCULINO;Peru;1996;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2016;1;REGULARES;MASCULINO;Peru;1997;LIMA;LINCE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2016;1;REGULARES;MASCULINO;Peru;1997;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;8
